key,symbol,settlement,side,fecha_nano,position,price,quantity
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071673085123267,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071673507018285,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071675983765107,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071677184588465,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071681305584087,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071683168821643,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071684475203742,0,1148.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071684783443734,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071684783656507,0,1148.5,35
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071684783871225,0,1148.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071684784105635,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071690128494187,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071699579495595,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071700901342659,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071701848653073,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071701898664048,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071708102312061,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071708152003640,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071710505454126,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071710817331040,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071711843271149,0,1148.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071712507097764,0,1149.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071712507314440,0,1149.0,200
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071712507530559,0,1149.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071712507758855,0,1149.0,200
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071712508073385,0,1149.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071713216646169,0,1149.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071714725047720,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071714725258736,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071715340071400,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071715848838538,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071715849057421,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071717835034330,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071717884476203,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071720078760503,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071720560140806,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071723574957470,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071725072985058,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071728119386573,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071729159786204,0,1149.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733108177875,0,1149.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733108315522,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733108576493,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733108834566,0,1149.5,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733108988140,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733109231001,0,1149.5,40
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733328414109,0,1149.5,15
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071733328635949,0,1149.5,15
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071734911403143,0,1149.5,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071734911545735,0,1149.5,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071734979780617,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071734980006837,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071734980244476,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071736543987928,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071736544365989,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071736544595885,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071738031875580,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071738082046451,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739997575111,0,1150.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739997723765,0,1150.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739997940638,0,1150.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739998162558,0,1150.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739998379048,0,1150.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071739998601049,0,1150.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071741262868674,0,1150.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071742317590175,0,1150.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071744137460409,0,1150.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071747155052875,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071747155282862,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071747204146238,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071747255436336,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071749825081499,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071749878143814,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750529943834,0,1150.5,3
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750906919023,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750907126489,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750956677353,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750956886665,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071750957101338,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071753481306241,0,1151.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071753481544623,0,1151.0,10
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071753481729521,0,1151.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071756507337668,0,1151.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071759284694631,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071759284905724,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071761459031224,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071761700134150,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071763461980088,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071763746654756,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071763795895698,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071764285234347,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071766679155390,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071770253897278,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071771186575991,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071772173675452,0,1150.0,86
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071773690353556,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071773690561143,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071774188331864,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071775818968940,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071777929150205,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071781713418451,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071782615672965,0,1150.0,408
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071785472163313,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071785472320323,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071786410727168,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071790822438608,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071791189542353,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071791651750590,0,1149.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071793929329107,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071793929546433,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071795928228047,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071796501667768,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071796550025944,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071803049836697,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071804914781083,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071805939142579,0,1150.0,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071814290572441,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071814290807096,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071814431988255,0,1149.5,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071814856683417,0,1149.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071814857091121,0,1149.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071820115382612,0,1149.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071821436227907,0,1149.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071823685465402,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071823685685024,0,1149.5,489
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071823685944202,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071823921496035,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071826521533674,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071828081319613,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071832388102535,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071832707384209,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071833193859191,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071837443228491,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071838346776382,0,1149.5,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071839099909655,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071839100163928,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071841206950778,0,1149.5,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071842855384440,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071842855624165,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071845753785066,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071847805795990,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071847855847872,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071848781357988,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071849563775032,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071849692978543,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071852679412282,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071853936769878,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071854297339797,0,1149.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071858571726051,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071858571996960,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071858689498385,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071859251595751,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071861119157959,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071864368842905,0,1149.0,85
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071866555874650,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071866556122999,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071870886970850,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071874413570512,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071874466147796,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071875126957523,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071881011328432,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071882195227122,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071883656726656,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071884051516525,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071887728771304,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071892277384342,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071893930204116,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071895572876034,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071897312861418,0,1149.0,20
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071900318826479,0,1149.0,4
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071900319040983,0,1149.0,46
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071900319251869,0,1149.0,4
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071904622185759,0,1149.0,26
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071904622359047,0,1149.0,26
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071907853459492,0,1149.0,26
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071909353802585,0,1149.0,26
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071909403215017,0,1149.0,26
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071911801961985,0,1149.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071911802167585,0,1149.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071912935284882,0,1149.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071915634134178,0,1149.0,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071918833945973,0,1149.0,7
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071918834166083,0,1149.0,7
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071927909530354,0,1149.0,93
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071927909757150,0,1149.0,93
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071929038826213,0,1149.0,93
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071929556322634,0,1149.0,407
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071929556537379,0,1149.0,407
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071929605483451,0,1149.0,407
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071931188520901,0,1149.0,407
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071931839967421,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071931840185133,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071937006728913,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071938769630222,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071939945162860,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071942232261468,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071942281282098,0,1148.5,334
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071950884745793,0,1149.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071950885190035,0,1149.0,5
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071953848114470,0,1148.5,109
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071953848324657,0,1148.5,109
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071954951615876,0,1148.5,109
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071955151181280,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071955151393280,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071958424679017,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071964764969832,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071964957919518,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071965016333144,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071967445666992,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071969471014020,0,1148.5,57
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071979032032966,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071979032237602,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071979094716402,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071982939555635,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071989453666533,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071995172706038,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747071998827215302,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072006952660232,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072007936243203,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072010011263136,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072012972176757,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072013194088404,0,1148.0,250
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072015065089675,0,1147.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072015065318410,0,1147.0,500
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072015065587199,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072015065803071,0,1147.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072018361576864,0,1147.0,1000
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072021202985839,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072021203187408,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072022918077328,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072037046994764,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072042045962112,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072045124584036,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072048990716728,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072053093034172,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072055918047802,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072057813973957,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072059671877664,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072064014900954,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072064154138740,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072072420006086,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072073843069204,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072075851436584,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072078868938795,0,1147.0,50
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072082696440183,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072082696848781,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072085864075405,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072094490761530,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072096475013387,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072108465830044,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072113910900595,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072114855652058,0,1146.5,2
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072118725293714,0,1147.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072118725525228,0,1147.5,1
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072120631267361,0,1147.5,49
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072120631485870,0,1147.5,49
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072121010630898,0,1147.5,49
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072122525793716,0,1147.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072122526038154,0,1147.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072123608111123,0,1147.5,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072123874304791,0,1148.0,100
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072123874533002,0,1148.0,150
DLR/MAY25_24HS_TRADE,DLR/MAY25,24HS,TRADE,1747072123874748242,0,1148.0,100
